Max page lockable size: 227.4MB
8804,Device(on host) to Device - cudaHostAllocMapped,0.13053
8804,Device to Device(on host) - cudaHostAllocMapped,0.141407
8804,Host to Device - cudaHostAllocWriteCombined,0.14403
8804,Device to Host - cudaHostAllocWriteCombined,0.143065
8804,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.129606
8804,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.141956
9604,Device to Device,1.28808
9604,Host to Device,0.139408
9604,Device to host,0.142754
9604,Host to Device - cudaHostAllocDefault,0.152157
9604,Device to Host - cudaHostAllocDefault,0.146958
9604,Host to Device - cudaHostAllocPortable,0.098733
9604,Device to Host - cudaHostAllocPortable,0.157384
9604,Host to Device - cudaHostAllocMapped,0.163172
9604,Device to Host - cudaHostAllocMapped,0.187341
9604,Device(on host) to Device - cudaHostAllocMapped,0.149632
9604,Device to Device(on host) - cudaHostAllocMapped,0.0961187
9604,Host to Device - cudaHostAllocWriteCombined,0.179751
9604,Device to Host - cudaHostAllocWriteCombined,0.0984201
9604,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0988727
9604,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.151334
10404,Device to Device,1.39537
10404,Host to Device,0.154173
10404,Device to host,0.100397
10404,Host to Device - cudaHostAllocDefault,0.165372
10404,Device to Host - cudaHostAllocDefault,0.10532
10404,Host to Device - cudaHostAllocPortable,0.164384
10404,Device to Host - cudaHostAllocPortable,0.160635
10404,Host to Device - cudaHostAllocMapped,0.164563
10404,Device to Host - cudaHostAllocMapped,0.10692
10404,Device(on host) to Device - cudaHostAllocMapped,0.166738
10404,Device to Device(on host) - cudaHostAllocMapped,0.156727
10404,Host to Device - cudaHostAllocWriteCombined,0.10692
10404,Device to Host - cudaHostAllocWriteCombined,0.184071
10404,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.154962
10404,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.159956
11204,Device to Device,1.50267
11204,Host to Device,0.168082
11204,Device to host,0.107298
11204,Host to Device - cudaHostAllocDefault,0.177121
11204,Device to Host - cudaHostAllocDefault,0.114857
11204,Host to Device - cudaHostAllocPortable,0.184122
11204,Device to Host - cudaHostAllocPortable,0.170722
11204,Host to Device - cudaHostAllocMapped,0.114133
11204,Device to Host - cudaHostAllocMapped,0.212291
11204,Device(on host) to Device - cudaHostAllocMapped,0.114094
11204,Device to Device(on host) - cudaHostAllocMapped,0.182269
11204,Host to Device - cudaHostAllocWriteCombined,0.181761
11204,Device to Host - cudaHostAllocWriteCombined,0.170722
11204,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.113537
11204,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.114054
12004,Device to Device,1.5737
12004,Host to Device,0.109724
12004,Device to host,0.185634
12004,Host to Device - cudaHostAllocDefault,0.190388
12004,Device to Host - cudaHostAllocDefault,0.167963
12004,Host to Device - cudaHostAllocPortable,0.121771
12004,Device to Host - cudaHostAllocPortable,0.195612
12004,Host to Device - cudaHostAllocMapped,0.124951
12004,Device to Host - cudaHostAllocMapped,0.197157
12004,Device(on host) to Device - cudaHostAllocMapped,0.178885
12004,Device to Device(on host) - cudaHostAllocMapped,0.189254
12004,Host to Device - cudaHostAllocWriteCombined,0.123406
12004,Device to Host - cudaHostAllocWriteCombined,0.217943
12004,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.177431
12004,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.191327
12804,Device to Device,1.70158
12804,Host to Device,0.186044
12804,Device to host,0.121462
12804,Host to Device - cudaHostAllocDefault,0.130159
12804,Device to Host - cudaHostAllocDefault,0.20691
12804,Host to Device - cudaHostAllocPortable,0.191986
12804,Device to Host - cudaHostAllocPortable,0.147291
12804,Host to Device - cudaHostAllocMapped,0.190514
12804,Device to Host - cudaHostAllocMapped,0.206452
12804,Device(on host) to Device - cudaHostAllocMapped,0.193381
12804,Device to Device(on host) - cudaHostAllocMapped,0.196751
12804,Host to Device - cudaHostAllocWriteCombined,0.199703
12804,Device to Host - cudaHostAllocWriteCombined,0.176861
12804,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.127183
12804,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.232613
13604,Device to Device,1.79968
13604,Host to Device,0.190993
13604,Device to host,0.181037
13604,Host to Device - cudaHostAllocDefault,0.197668
13604,Device to Host - cudaHostAllocDefault,0.218745
13604,Host to Device - cudaHostAllocPortable,0.138388
13604,Device to Host - cudaHostAllocPortable,0.218263
13604,Host to Device - cudaHostAllocMapped,0.203353
13604,Device to Host - cudaHostAllocMapped,0.218624
13604,Device(on host) to Device - cudaHostAllocMapped,0.203249
13604,Device to Device(on host) - cudaHostAllocMapped,0.20632
13604,Host to Device - cudaHostAllocWriteCombined,0.214015
13604,Device to Host - cudaHostAllocWriteCombined,0.124584
13604,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.203458
13604,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.190993
14404,Device to Device,1.93185
14404,Host to Device,0.196813
14404,Device to host,0.212044
14404,Host to Device - cudaHostAllocDefault,0.223938
14404,Device to Host - cudaHostAllocDefault,0.142783
14404,Host to Device - cudaHostAllocPortable,0.234984
14404,Device to Host - cudaHostAllocPortable,0.230463
14404,Host to Device - cudaHostAllocMapped,0.223818
14404,Device to Host - cudaHostAllocMapped,0.148236
14404,Device(on host) to Device - cudaHostAllocMapped,0.2533
14404,Device to Device(on host) - cudaHostAllocMapped,0.254068
14404,Host to Device - cudaHostAllocWriteCombined,0.218226
14404,Device to Host - cudaHostAllocWriteCombined,0.217772
14404,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.218681
14404,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0128344
15204,Device to Device,2.01134
15204,Host to Device,0.207939
15204,Device to host,0.217016
15204,Host to Device - cudaHostAllocDefault,0.239834
15204,Device to Host - cudaHostAllocDefault,0.142236
15204,Host to Device - cudaHostAllocPortable,0.240225
15204,Device to Host - cudaHostAllocPortable,0.223708
15204,Host to Device - cudaHostAllocMapped,0.255334
15204,Device to Host - cudaHostAllocMapped,0.220806
15204,Device(on host) to Device - cudaHostAllocMapped,0.241668
15204,Device to Device(on host) - cudaHostAllocMapped,0.152479
15204,Host to Device - cudaHostAllocWriteCombined,0.233137
15204,Device to Host - cudaHostAllocWriteCombined,0.15056
15204,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.270308
15204,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.140385
16004,Device to Device,2.11717
16004,Host to Device,0.21504
16004,Device to host,0.188041
16004,Host to Device - cudaHostAllocDefault,0.254802
16004,Device to Host - cudaHostAllocDefault,0.162802
16004,Host to Device - cudaHostAllocPortable,0.245534
16004,Device to Host - cudaHostAllocPortable,0.243608
16004,Host to Device - cudaHostAllocMapped,0.251364
16004,Device to Host - cudaHostAllocMapped,0.207936
16004,Device(on host) to Device - cudaHostAllocMapped,0.28734
16004,Device to Device(on host) - cudaHostAllocMapped,0.159622
16004,Host to Device - cudaHostAllocWriteCombined,0.249881
16004,Device to Host - cudaHostAllocWriteCombined,0.158428
16004,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.250553
16004,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.231846
16804,Device to Device,2.1931
16804,Host to Device,0.137415
16804,Device to host,0.193611
16804,Host to Device - cudaHostAllocDefault,0.260277
16804,Device to Host - cudaHostAllocDefault,0.167774
16804,Host to Device - cudaHostAllocPortable,0.257265
16804,Device to Host - cudaHostAllocPortable,0.165167
16804,Host to Device - cudaHostAllocMapped,0.263787
16804,Device to Host - cudaHostAllocMapped,0.240679
16804,Device(on host) to Device - cudaHostAllocMapped,0.242349
16804,Device to Device(on host) - cudaHostAllocMapped,0.227788
16804,Host to Device - cudaHostAllocWriteCombined,0.248254
16804,Device to Host - cudaHostAllocWriteCombined,0.256995
16804,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.299486
16804,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.167889
17604,Device to Device,2.32884
17604,Host to Device,0.226001
17604,Device to host,0.203715
17604,Host to Device - cudaHostAllocDefault,0.307345
17604,Device to Host - cudaHostAllocDefault,0.179141
17604,Host to Device - cudaHostAllocPortable,0.254013
17604,Device to Host - cudaHostAllocPortable,0.262471
17604,Host to Device - cudaHostAllocMapped,0.262606
17604,Device to Host - cudaHostAllocMapped,0.176124
17604,Device(on host) to Device - cudaHostAllocMapped,0.270366
17604,Device to Device(on host) - cudaHostAllocMapped,0.263551
17604,Host to Device - cudaHostAllocWriteCombined,0.275454
17604,Device to Host - cudaHostAllocWriteCombined,0.262875
17604,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.27325
17604,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.256557
18404,Device to Device,2.41273
18404,Host to Device,0.227249
18404,Device to host,0.234718
18404,Host to Device - cudaHostAllocDefault,0.266349
18404,Device to Host - cudaHostAllocDefault,0.279263
18404,Host to Device - cudaHostAllocPortable,0.265952
18404,Device to Host - cudaHostAllocPortable,0.287662
18404,Host to Device - cudaHostAllocMapped,0.270655
18404,Device to Host - cudaHostAllocMapped,0.28582
18404,Device(on host) to Device - cudaHostAllocMapped,0.31452
18404,Device to Device(on host) - cudaHostAllocMapped,0.184954
18404,Host to Device - cudaHostAllocWriteCombined,0.281909
18404,Device to Host - cudaHostAllocWriteCombined,0.273558
18404,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.288437
18404,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.269159
19204,Device to Device,2.529
19204,Host to Device,0.15508
19204,Device to host,0.222142
19204,Host to Device - cudaHostAllocDefault,0.294628
19204,Device to Host - cudaHostAllocDefault,0.278619
19204,Host to Device - cudaHostAllocPortable,0.190041
19204,Device to Host - cudaHostAllocPortable,0.348014
19204,Host to Device - cudaHostAllocMapped,0.194471
19204,Device to Host - cudaHostAllocMapped,0.305082
19204,Device(on host) to Device - cudaHostAllocMapped,0.275733
19204,Device to Device(on host) - cudaHostAllocMapped,0.294318
19204,Host to Device - cudaHostAllocWriteCombined,0.304251
19204,Device to Host - cudaHostAllocWriteCombined,0.191015
19204,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.295407
19204,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.288247
20004,Device to Device,2.63436
20004,Host to Device,0.161049
20004,Device to host,0.226887
20004,Host to Device - cudaHostAllocDefault,0.307226
20004,Device to Host - cudaHostAllocDefault,0.28609
20004,Host to Device - cudaHostAllocPortable,0.201172
20004,Device to Host - cudaHostAllocPortable,0.359378
20004,Host to Device - cudaHostAllocMapped,0.292119
20004,Device to Host - cudaHostAllocMapped,0.308856
20004,Device(on host) to Device - cudaHostAllocMapped,0.281117
20004,Device to Device(on host) - cudaHostAllocMapped,0.201381
20004,Host to Device - cudaHostAllocWriteCombined,0.311333
20004,Device to Host - cudaHostAllocWriteCombined,0.306902
20004,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.200687
20004,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.286936
20804,Device to Device,2.73971
20804,Host to Device,0.25302
20804,Device to host,0.268266
20804,Host to Device - cudaHostAllocDefault,0.209145
20804,Device to Host - cudaHostAllocDefault,0.329242
20804,Host to Device - cudaHostAllocPortable,0.299592
20804,Device to Host - cudaHostAllocPortable,0.322577
20804,Host to Device - cudaHostAllocMapped,0.326578
20804,Device to Host - cudaHostAllocMapped,0.204346
20804,Device(on host) to Device - cudaHostAllocMapped,0.322921
20804,Device to Device(on host) - cudaHostAllocMapped,0.301682
20804,Host to Device - cudaHostAllocWriteCombined,0.324478
20804,Device to Host - cudaHostAllocWriteCombined,0.303801
20804,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.209145
20804,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.321207
21604,Device to Device,2.84506
21604,Host to Device,0.185092
21604,Device to host,0.276014
21604,Host to Device - cudaHostAllocDefault,0.306562
21604,Device to Host - cudaHostAllocDefault,0.335159
21604,Host to Device - cudaHostAllocPortable,0.381992
21604,Device to Host - cudaHostAllocPortable,0.214447
21604,Host to Device - cudaHostAllocMapped,0.328334
21604,Device to Host - cudaHostAllocMapped,0.215698
21604,Device(on host) to Device - cudaHostAllocMapped,0.334981
21604,Device to Device(on host) - cudaHostAllocMapped,0.307161
21604,Host to Device - cudaHostAllocWriteCombined,0.340791
21604,Device to Host - cudaHostAllocWriteCombined,0.304631
21604,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.327138
21604,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.304631
22404,Device to Device,2.87243
22404,Host to Device,0.230078
22404,Device to host,0.251851
22404,Host to Device - cudaHostAllocDefault,0.341026
22404,Device to Host - cudaHostAllocDefault,0.32733
22404,Host to Device - cudaHostAllocPortable,0.224147
22404,Device to Host - cudaHostAllocPortable,0.350372
22404,Host to Device - cudaHostAllocMapped,0.214841
22404,Device to Host - cudaHostAllocMapped,0.335931
22404,Device(on host) to Device - cudaHostAllocMapped,0.324238
22404,Device to Device(on host) - cudaHostAllocMapped,0.345728
22404,Host to Device - cudaHostAllocWriteCombined,0.324884
22404,Device to Host - cudaHostAllocWriteCombined,0.344813
22404,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.227113
22404,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.355724
23204,Device to Device,3.01484
23204,Host to Device,0.287372
23204,Device to host,0.293365
23204,Host to Device - cudaHostAllocDefault,0.331367
23204,Device to Host - cudaHostAllocDefault,0.357883
23204,Host to Device - cudaHostAllocPortable,0.333494
23204,Device to Host - cudaHostAllocPortable,0.346321
23204,Host to Device - cudaHostAllocMapped,0.227766
23204,Device to Host - cudaHostAllocMapped,0.357126
23204,Device(on host) to Device - cudaHostAllocMapped,0.333824
23204,Device to Device(on host) - cudaHostAllocMapped,0.323277
23204,Host to Device - cudaHostAllocWriteCombined,0.36133
23204,Device to Host - cudaHostAllocWriteCombined,0.205955
23204,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.349728
23204,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.333329
24004,Device to Device,3.11879
24004,Host to Device,0.19161
24004,Device to host,0.265227
24004,Host to Device - cudaHostAllocDefault,0.368076
24004,Device to Host - cudaHostAllocDefault,0.341451
24004,Host to Device - cudaHostAllocPortable,0.23459
24004,Device to Host - cudaHostAllocPortable,0.373587
24004,Host to Device - cudaHostAllocMapped,0.34636
24004,Device to Host - cudaHostAllocMapped,0.315969
24004,Device(on host) to Device - cudaHostAllocMapped,0.374589
24004,Device to Device(on host) - cudaHostAllocMapped,0.237865
24004,Host to Device - cudaHostAllocWriteCombined,0.372393
24004,Device to Host - cudaHostAllocWriteCombined,0.357344
24004,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.236977
24004,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.370418
24804,Device to Device,3.22273
24804,Host to Device,0.239195
24804,Device to host,0.310224
24804,Host to Device - cudaHostAllocDefault,0.358081
24804,Device to Host - cudaHostAllocDefault,0.378548
24804,Host to Device - cudaHostAllocPortable,0.428422
24804,Device to Host - cudaHostAllocPortable,0.214338
24804,Host to Device - cudaHostAllocMapped,0.393401
24804,Device to Host - cudaHostAllocMapped,0.245374
24804,Device(on host) to Device - cudaHostAllocMapped,0.375789
24804,Device to Device(on host) - cudaHostAllocMapped,0.355262
24804,Host to Device - cudaHostAllocWriteCombined,0.381751
24804,Device to Host - cudaHostAllocWriteCombined,0.245208
24804,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.385626
24804,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.238169
25604,Device to Device,3.32667
25604,Host to Device,0.201018
25604,Device to host,0.29097
25604,Host to Device - cudaHostAllocDefault,0.371844
25604,Device to Host - cudaHostAllocDefault,0.377686
25604,Host to Device - cudaHostAllocPortable,0.452169
25604,Device to Host - cudaHostAllocPortable,0.254586
25604,Host to Device - cudaHostAllocMapped,0.443029
25604,Device to Host - cudaHostAllocMapped,0.245446
25604,Device(on host) to Device - cudaHostAllocMapped,0.375971
25604,Device to Device(on host) - cudaHostAllocMapped,0.36564
25604,Host to Device - cudaHostAllocWriteCombined,0.380579
25604,Device to Host - cudaHostAllocWriteCombined,0.378261
25604,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.451074
25604,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.25678
26404,Device to Device,3.40025
26404,Host to Device,0.271732
26404,Device to host,0.226483
26404,Host to Device - cudaHostAllocDefault,0.467147
26404,Device to Host - cudaHostAllocDefault,0.257958
26404,Host to Device - cudaHostAllocPortable,0.258392
26404,Device to Host - cudaHostAllocPortable,0.399199
26404,Host to Device - cudaHostAllocMapped,0.157439
26404,Device to Host - cudaHostAllocMapped,0.399199
26404,Device(on host) to Device - cudaHostAllocMapped,0.385772
